2.121000000000000000e+04,4.206400399999999706e+01,-1.242678109999999947e+02
1.731400000000000000e+04,4.021999999999999886e+01,-7.447361100000000533e+01
1.492000000000000000e+03,3.501120000000000232e+01,-1.145849000000000046e+02
9.575000000000000000e+03,3.742333299999999952e+01,-8.430222200000000043e+01
4.265000000000000000e+03,3.366305599999999743e+01,-8.514694400000000485e+01
2.077900000000000000e+04,3.537364500000000334e+01,-9.915259000000000356e+01
1.864700000000000000e+04,4.419870900000000091e+01,-7.595690199999999948e+01
2.479100000000000000e+04,3.575331099999999651e+01,-8.382430700000000456e+01
9.165000000000000000e+03,3.744710899999999754e+01,-8.716921000000000674e+01
2.291800000000000000e+04,4.108057099999999906e+01,-7.865766200000000197e+01
1.705500000000000000e+04,3.989544899999999927e+01,-7.504172599999999704e+01
7.613000000000000000e+03,3.962946699999999822e+01,-8.589128399999999885e+01
2.354700000000000000e+04,3.320138899999999893e+01,-7.978833299999999440e+01
2.920000000000000000e+04,3.736361099999999880e+01,-8.155027800000000582e+01
1.294500000000000000e+04,4.617692499999999711e+01,-9.536076400000000319e+01
1.873300000000000000e+04,4.209527800000000042e+01,-7.393444399999999916e+01
1.986400000000000000e+04,4.152713599999999872e+01,-8.326113499999999590e+01
2.637600000000000000e+04,4.021277800000000013e+01,-1.108388889999999947e+02
2.114600000000000000e+04,3.551378700000000066e+01,-9.516588099999999883e+01
1.571100000000000000e+04,4.863684700000000305e+01,-9.862254500000000235e+01
2.598700000000000000e+04,3.290270000000000294e+01,-9.656359999999999388e+01
1.291000000000000000e+03,3.566381599999999708e+01,-9.153400299999999845e+01
1.591100000000000000e+04,4.712583699999999709e+01,-1.026806380000000019e+02
1.359900000000000000e+04,3.825858199999999698e+01,-9.057819600000000548e+01
5.292000000000000000e+03,4.278224699999999814e+01,-9.403085199999999588e+01
2.398800000000000000e+04,4.438516899999999765e+01,-9.756343200000000593e+01
1.687600000000000000e+04,4.040771999999999764e+01,-7.403241099999999619e+01
1.708100000000000000e+04,4.069681099999999674e+01,-7.422806500000000085e+01
2.531800000000000000e+04,2.903084000000000131e+01,-9.650307800000000213e+01
2.705900000000000000e+04,3.782805599999999657e+01,-7.694527800000000184e+01
1.551700000000000000e+04,3.499408100000000132e+01,-7.850410899999999970e+01
8.670000000000000000e+02,3.611487400000000036e+01,-9.111762899999999377e+01
2.887200000000000000e+04,4.547408200000000278e+01,-9.098693799999999499e+01
2.781400000000000000e+04,4.880336599999999692e+01,-1.221539570000000055e+02
2.895600000000000000e+04,3.816088400000000291e+01,-8.198397199999999430e+01
1.758300000000000000e+04,3.469515599999999722e+01,-1.039202559999999949e+02
8.865000000000000000e+03,3.744833299999999809e+01,-8.793472199999999361e+01
1.032500000000000000e+04,4.234794999999999732e+01,-7.300622599999999807e+01
1.036000000000000000e+03,3.641551299999999713e+01,-9.447786200000000179e+01
5.191000000000000000e+03,4.166353199999999646e+01,-9.056337899999999763e+01
1.456800000000000000e+04,3.318829999999999814e+01,-8.976952599999999904e+01
1.071300000000000000e+04,3.913453899999999663e+01,-7.714770699999999692e+01
2.810300000000000000e+04,4.629518600000000106e+01,-1.234331600000000009e+02
7.544000000000000000e+03,4.019561900000000065e+01,-8.665927100000000394e+01
2.477700000000000000e+04,3.527208100000000002e+01,-8.573618700000000104e+01
2.225100000000000000e+04,3.984887799999999913e+01,-8.033845499999999618e+01
1.179100000000000000e+04,4.213908599999999893e+01,-8.532265900000000158e+01
2.597000000000000000e+03,3.411315499999999901e+01,-1.173771330000000006e+02
