1,48.8566,2.3522
2,43.7034,7.2663
3,43.6045,1.444
4,49.18,-0.37
5,50.6901,3.1817
6,50.7239,3.1612
7,48.8988,2.1969
8,43.95,4.8075
9,48.7875,2.3928
10,48.1744,6.4512
11,48.7911,2.4628
12,46.58,0.34
13,43.5513,7.0128
14,43.5808,7.1239
15,48.93,2.45
16,41.9267,8.7369
17,44.8386,-0.6436
18,47.2806,-2.2086
19,48.0817,7.3556
20,48.8239,2.27
21,48.8478,2.5528
22,48.6239,2.4294
23,45.6978,4.8867
24,49.0361,2.0631
25,47.0844,2.3964
26,48.895,2.2872
27,43.1,5.883
28,44.8067,-0.6311
29,44.9333,4.8917
30,47.9967,-4.0964
31,48.7539,2.2975
32,48.8078,2.3747
33,44.5581,4.7508
34,48.2997,4.0792
35,48.9044,2.3064
36,49.6333,-1.6
37,44.0181,1.3558
38,48.8881,2.2686
39,45.57,5.9118
40,46.3258,-0.4606
41,48.9956,2.3808
42,48.8966,2.4017
43,47.75,-3.36
44,48.9387,2.4614
45,49.4303,2.0952
46,48.8058,2.4378
47,43.1199,6.1316
48,48.9553,2.3092
49,48.9603,2.8883
50,48.8833,2.6
51,48.7919,2.3636
52,43.1836,3.0042
53,46.6705,-1.426
54,47.06,-0.8783
55,49.8486,3.2864
56,48.6239,2.4294
57,48.9106,2.4397
58,48.9022,2.4828
59,47.6559,-2.7603
60,48.8014,2.2628
61,48.8517,2.4772
62,43.433,6.737
63,43.6767,4.6278
64,48.9372,2.1644
65,48.6139,2.482
66,43.49,-1.48
67,48.9123,2.3342
68,48.9333,2.5333
69,43.6644,7.1489
70,48.7309,2.2713
71,43.6667,6.9167
72,48.8172,2.3219
73,48.8478,2.4392
74,45.7768,4.9186
75,48.0733,-0.7689
76,48.87,2.22
77,43.9289,2.1464
78,43.4053,5.0475
79,49.02,1.15
80,45.1583,1.5321
81,48.9333,2.3
82,49.7719,4.7161
83,47.2122,-1.6497
84,43.2908,5.5708
85,48.8667,2.4833
86,45.6972,4.9447
87,48.6481,-2.0075
88,47.5939,1.3281
89,43.21,2.35
90,42.7008,9.4503
91,43.6406,5.0972
92,48.8123,2.2382
93,48.763,2.409
94,46.7806,4.8528
95,48.9575,4.365
96,48.8989,2.0938
97,48.885,2.2389
98,48.9192,2.5361
99,48.5136,-2.7653
100,48.9908,1.7172
101,48.8894,2.4503
102,46.4972,-1.7833
103,48.805,2.4239
104,46.8103,1.6911
