286,3.38E+01,-9.39E+01
287,3.68E+01,-8.48E+01
288,3.67E+01,-8.20E+01
289,4.78E+01,-1.01E+02
290,3.33E+01,-1.17E+02
291,3.96E+01,-8.95E+01
292,4.05E+01,-7.55E+01
293,3.02E+01,-9.34E+01
294,3.79E+01,-8.12E+01
295,4.44E+01,-9.50E+01
296,3.24E+01,-9.49E+01
297,4.40E+01,-8.37E+01
298,4.32E+01,-8.35E+01
299,3.73E+01,-1.14E+02
300,4.22E+01,-9.36E+01
301,3.65E+01,-8.70E+01
302,3.88E+01,-7.71E+01
303,3.51E+01,-8.84E+01
304,3.34E+01,-8.17E+01
305,3.88E+01,-8.37E+01
306,4.04E+01,-9.69E+01
307,3.52E+01,-9.02E+01
308,4.05E+01,-1.22E+02
309,3.21E+01,-9.62E+01
310,3.93E+01,-8.16E+01
311,4.23E+01,-9.08E+01
312,3.95E+01,-8.11E+01
313,4.02E+01,-7.74E+01
314,3.95E+01,-7.98E+01
315,3.80E+01,-1.20E+02
316,4.31E+01,-8.36E+01
317,4.33E+01,-9.52E+01
318,3.85E+01,-8.14E+01
319,4.56E+01,-1.03E+02
320,3.39E+01,-8.92E+01
321,4.10E+01,-7.66E+01
322,3.30E+01,-8.24E+01
323,2.69E+01,-8.06E+01
324,3.62E+01,-7.99E+01
325,2.99E+01,-9.07E+01
326,3.82E+01,-8.66E+01
327,3.59E+01,-9.05E+01
328,3.61E+01,-1.05E+02
329,3.20E+01,-9.51E+01
330,4.10E+01,-1.12E+02
331,3.92E+01,-7.96E+01
332,4.11E+01,-1.02E+02
333,3.48E+01,-8.62E+01
334,4.05E+01,-1.12E+02
335,4.07E+01,-7.34E+01
336,4.30E+01,-7.40E+01
337,3.99E+01,-8.39E+01
338,3.62E+01,-9.18E+01
339,4.34E+01,-7.09E+01
340,3.51E+01,-7.77E+01
341,3.06E+01,-1.01E+02
342,4.78E+01,-1.21E+02
343,3.77E+01,-9.05E+01
344,4.15E+01,-8.35E+01
345,3.48E+01,-8.44E+01
346,4.74E+01,-1.21E+02
347,3.62E+01,-9.31E+01
348,4.48E+01,-8.54E+01
349,3.32E+01,-9.76E+01
350,3.49E+01,-8.54E+01
351,4.54E+01,-9.37E+01
352,4.07E+01,-1.12E+02
353,3.44E+01,-9.80E+01
354,4.40E+01,-7.05E+01
355,4.48E+01,-6.94E+01
356,4.34E+01,-8.39E+01
357,4.17E+01,-9.68E+01
358,4.14E+01,-9.98E+01
359,3.32E+01,-7.99E+01
360,4.36E+01,-1.19E+02
361,4.18E+01,-1.12E+02
362,4.83E+01,-1.02E+02
363,4.44E+01,-7.21E+01
364,3.40E+01,-8.11E+01
365,4.16E+01,-7.29E+01
366,4.03E+01,-7.52E+01
367,3.90E+01,-9.47E+01
368,4.10E+01,-8.38E+01
369,4.38E+01,-8.82E+01
370,4.19E+01,-7.62E+01
371,4.56E+01,-9.41E+01
372,3.79E+01,-1.01E+02
373,4.21E+01,-7.84E+01
374,3.97E+01,-8.63E+01
375,3.94E+01,-7.77E+01
376,3.30E+01,-1.02E+02
377,4.04E+01,-7.42E+01
378,3.81E+01,-7.91E+01
379,4.30E+01,-7.61E+01
380,4.23E+01,-9.35E+01
381,4.44E+01,-7.08E+01
382,3.98E+01,-7.54E+01
383,3.81E+01,-9.56E+01
384,3.89E+01,-8.02E+01
385,3.14E+01,-9.55E+01
386,3.88E+01,-9.10E+01
387,3.77E+01,-7.71E+01
388,4.19E+01,-1.11E+02
389,4.43E+01,-1.07E+02
390,4.24E+01,-7.12E+01
391,4.08E+01,-7.72E+01
392,3.56E+01,-1.06E+02
393,3.53E+01,-9.87E+01
394,3.75E+01,-8.24E+01
395,3.24E+01,-8.29E+01
396,3.42E+01,-7.93E+01
397,4.65E+01,-1.08E+02
398,3.27E+01,-9.12E+01
399,4.42E+01,-7.38E+01
400,4.01E+01,-8.33E+01
401,4.21E+01,-7.25E+01
402,4.39E+01,-9.11E+01
403,3.74E+01,-8.75E+01
404,3.47E+01,-1.20E+02
405,3.55E+01,-8.44E+01
406,3.93E+01,-9.27E+01
407,3.17E+01,-8.58E+01
408,3.90E+01,-8.04E+01
409,4.81E+01,-9.72E+01
410,3.81E+01,-8.58E+01
411,4.27E+01,-7.23E+01
412,3.94E+01,-8.08E+01
413,3.72E+01,-7.64E+01
414,4.41E+01,-6.84E+01
415,3.83E+01,-7.94E+01
416,4.18E+01,-7.15E+01
417,3.93E+01,-1.15E+02
418,4.15E+01,-8.53E+01
419,4.11E+01,-1.12E+02
420,2.74E+01,-8.22E+01
421,3.39E+01,-9.09E+01
422,3.59E+01,-9.21E+01
423,4.34E+01,-1.24E+02
424,3.93E+01,-8.73E+01
425,3.06E+01,-9.59E+01
426,4.28E+01,-7.20E+01
427,3.22E+01,-8.82E+01
428,3.45E+01,-8.63E+01
429,4.82E+01,-1.17E+02
430,3.64E+01,-8.26E+01
431,4.17E+01,-7.69E+01
432,4.33E+01,-9.70E+01
433,4.64E+01,-9.73E+01
434,3.77E+01,-8.92E+01
435,3.82E+01,-7.65E+01
436,3.82E+01,-8.61E+01
437,3.77E+01,-9.40E+01
438,3.66E+01,-1.21E+02
439,3.70E+01,-7.70E+01
440,4.54E+01,-9.17E+01
441,4.19E+01,-7.78E+01
442,3.40E+01,-1.18E+02
443,3.64E+01,-1.16E+02
444,3.90E+01,-9.54E+01
445,4.49E+01,-7.40E+01
446,3.67E+01,-7.94E+01
447,3.27E+01,-1.00E+02
448,3.80E+01,-8.73E+01
449,4.52E+01,-1.24E+02
450,3.75E+01,-7.64E+01
451,3.63E+01,-7.97E+01
452,3.07E+01,-9.76E+01
453,3.86E+01,-8.96E+01
454,4.07E+01,-7.45E+01
455,3.49E+01,-8.66E+01
456,3.93E+01,-8.00E+01
457,4.40E+01,-6.93E+01
458,4.17E+01,-1.06E+02
459,4.87E+01,-1.22E+02
460,4.17E+01,-7.06E+01
461,3.56E+01,-9.07E+01
462,4.29E+01,-7.16E+01
463,4.35E+01,-7.19E+01
464,4.50E+01,-6.93E+01
465,4.70E+01,-1.19E+02
466,4.14E+01,-1.22E+02
467,4.77E+01,-1.15E+02
468,3.21E+01,-9.55E+01
469,3.54E+01,-8.67E+01
470,4.39E+01,-9.56E+01
471,4.66E+01,-9.75E+01
472,3.96E+01,-1.10E+02
473,3.84E+01,-9.30E+01
474,3.77E+01,-8.23E+01
475,3.19E+01,-9.26E+01
476,4.13E+01,-7.37E+01
477,4.05E+01,-9.60E+01
478,3.40E+01,-1.18E+02
479,2.75E+01,-9.84E+01
480,4.86E+01,-9.91E+01
481,3.91E+01,-1.22E+02
482,3.66E+01,-7.80E+01
483,4.07E+01,-8.90E+01
484,4.70E+01,-1.21E+02
485,4.82E+01,-1.19E+02
486,3.01E+01,-9.17E+01
487,4.22E+01,-7.42E+01
488,4.32E+01,-7.63E+01
489,3.86E+01,-8.20E+01
490,3.84E+01,-8.55E+01
491,4.08E+01,-8.80E+01
492,3.31E+01,-9.57E+01
493,3.39E+01,-8.15E+01
494,4.55E+01,-1.18E+02
495,3.93E+01,-8.71E+01
496,4.40E+01,-6.95E+01
497,4.46E+01,-9.57E+01
498,3.98E+01,-9.61E+01
499,2.94E+01,-1.01E+02
500,3.92E+01,-7.70E+01
501,4.30E+01,-7.37E+01
502,4.21E+01,-7.86E+01
503,4.28E+01,-8.32E+01
504,4.74E+01,-1.17E+02
505,3.98E+01,-8.91E+01
506,3.38E+01,-8.47E+01
507,4.23E+01,-9.22E+01
508,2.65E+01,-8.14E+01
509,3.98E+01,-8.24E+01
510,4.17E+01,-8.51E+01
511,3.94E+01,-7.79E+01
512,4.67E+01,-1.00E+02
513,4.90E+01,-1.22E+02
514,4.09E+01,-7.54E+01
515,2.90E+01,-8.26E+01
516,4.14E+01,-7.21E+01
517,3.47E+01,-8.69E+01
518,4.13E+01,-7.01E+01
519,4.58E+01,-1.18E+02
520,3.57E+01,-7.86E+01
521,4.52E+01,-9.20E+01
522,4.24E+01,-7.13E+01
523,4.26E+01,-9.66E+01
524,3.63E+01,-9.70E+01
525,3.26E+01,-8.33E+01
526,3.48E+01,-7.95E+01
527,4.50E+01,-9.32E+01
528,3.59E+01,-7.96E+01
529,4.17E+01,-1.22E+02
530,4.20E+01,-1.02E+02
531,4.81E+01,-9.97E+01
532,4.02E+01,-7.96E+01
533,3.60E+01,-7.95E+01
534,4.03E+01,-7.46E+01
535,3.16E+01,-9.59E+01
536,4.50E+01,-7.08E+01
537,3.95E+01,-1.07E+02
538,4.19E+01,-7.40E+01
539,4.10E+01,-9.59E+01
540,3.31E+01,-8.12E+01
541,3.34E+01,-9.35E+01
542,3.32E+01,-9.66E+01
543,4.20E+01,-7.19E+01
544,3.49E+01,-1.18E+02
545,3.91E+01,-7.80E+01
546,3.74E+01,-1.09E+02
547,3.42E+01,-1.19E+02
548,4.14E+01,-8.65E+01
549,3.43E+01,-8.31E+01
550,4.20E+01,-7.43E+01
551,4.22E+01,-8.82E+01
552,4.18E+01,-9.32E+01
553,3.72E+01,-8.16E+01
554,4.17E+01,-8.01E+01
555,3.74E+01,-1.22E+02
556,4.15E+01,-8.63E+01
557,4.26E+01,-9.67E+01
558,4.79E+01,-9.51E+01
559,4.12E+01,-7.73E+01
560,3.39E+01,-9.05E+01
561,3.79E+01,-7.56E+01
562,4.04E+01,-7.56E+01
563,4.06E+01,-9.85E+01
564,3.06E+01,-9.79E+01
565,3.72E+01,-8.88E+01
566,4.21E+01,-7.07E+01
567,3.32E+01,-9.49E+01
568,4.05E+01,-8.39E+01
569,4.27E+01,-8.49E+01
570,4.31E+01,-7.48E+01
571,3.48E+01,-8.34E+01
572,4.40E+01,-9.26E+01
573,3.35E+01,-1.18E+02
574,4.07E+01,-8.93E+01
575,3.32E+01,-8.12E+01
576,3.60E+01,-8.52E+01
577,3.65E+01,-9.37E+01
578,3.62E+01,-9.48E+01
579,4.28E+01,-1.05E+02
580,4.38E+01,-7.43E+01
581,4.10E+01,-7.25E+01
582,4.36E+01,-8.78E+01
583,3.82E+01,-8.33E+01
584,3.04E+01,-9.15E+01
585,4.05E+01,-8.45E+01
586,4.22E+01,-9.23E+01
587,4.64E+01,-1.03E+02
588,4.54E+01,-1.23E+02
589,4.29E+01,-1.01E+02
590,4.65E+01,-1.22E+02
591,3.57E+01,-9.54E+01
592,4.34E+01,-9.63E+01
593,4.50E+01,-7.36E+01
594,3.28E+01,-7.99E+01
595,4.13E+01,-9.29E+01
596,4.11E+01,-7.41E+01
597,4.19E+01,-7.30E+01
598,4.22E+01,-9.12E+01
599,4.33E+01,-8.94E+01
600,3.28E+01,-1.17E+02
